unit_id,timestamp,latitude,longitude,dist_diff,distance_by_interval,flag,rank,cluster_number,alert_info
1410591,2017-03-26T12:30:00.000Z,18.45772433703953,73.7919808759259,9.655904049339483,278.6527519658103,1.0,3,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T12:31:00.000Z,18.54995744193227,73.77234903345122,,289.7614884407936,,1,0,"[]"
1410765,2017-03-26T12:32:00.000Z,18.55249278231724,73.77155090256844,nan.0,290.0556927427003,nan.0,1,0,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,2017-03-26T12:32:00.000Z,18.55564118806083,73.71586107671594,268.721077767696,21.33461497500428,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T12:33:00.000Z,18.55819429015244,73.76971285240913,nan.0,290.7186188193127,nan.0,1,0,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,2017-03-26T12:33:00.000Z,18.45775928749455,73.79200952383984,12.06094380964072,278.657675009672,1.0,3,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T12:34:00.000Z,18.567064257271,73.76649569167205,,291.7615866153957,,1,0,"[]"
1410765,2017-03-26T12:35:00.000Z,18.57698904058136,73.76279781893882,nan.0,292.9319810615349,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410670,2017-03-26T12:35:00.000Z,18.60643623133509,73.76052947711192,246.8197713629066,46.11220969862831,1.0,6,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1411607,2017-03-26T12:35:00.000Z,18.5177359871912,73.87110584130966,45.32632336218251,0.7858863364458054,1.0,10,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410670 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T12:36:00.000Z,18.58541439207535,73.75962420303095,,293.926760756967,,1,0,"[]"
1410765,2017-03-26T12:37:00.000Z,18.59013786012815,73.75774776466693,,294.4879858401918,,1,0,"[]"
1410765,2017-03-26T12:38:00.000Z,18.59140066017526,73.75328098192317,,294.9792475185645,,1,0,"[]"
1410765,2017-03-26T12:39:00.000Z,18.59080421060673,73.74722939657944,,295.6204785551731,,1,0,"[]"
1410765,2017-03-26T12:40:00.000Z,18.59109240862111,73.74039113951852,,296.3418926385685,,1,0,"[]"
1410765,2017-03-26T12:41:00.000Z,18.59123622114916,73.73919938629803,,296.4685083869314,,1,0,"[]"
1410765,2017-03-26T12:42:00.000Z,18.59160577923917,73.73837088862646,nan.0,296.5650119642127,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T12:42:00.000Z,18.49024602191884,73.81866583481613,158.8760786298311,137.6889333343817,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T12:43:00.000Z,18.59211571210756,73.73771427843863,,296.6544768338168,,1,0,"[]"
1410765,2017-03-26T12:44:00.000Z,18.59236265712585,73.73739399476061,,296.6979901925246,,1,0,"[]"
1410765,2017-03-26T12:45:00.000Z,18.59545777774948,73.73481281771333,nan.0,297.136680140238,nan.0,1,0,"[ ""unit_id 1410665 is left behind of your cluster 0"" ]"
1410665,2017-03-26T12:45:00.000Z,18.59313443192778,73.73576736620629,292.4595182681879,4.677161872050058,1.0,8,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T12:46:00.000Z,18.60097250118571,73.73406739899222,,297.7549009851733,,1,0,"[]"
1410765,2017-03-26T12:47:00.000Z,18.60298071995391,73.73104103336209,,298.1442398367661,,1,0,"[]"
1410765,2017-03-26T12:48:00.000Z,18.60299618982744,73.73102785532167,,298.1464495658086,,1,0,"[]"
1410765,2017-03-26T12:49:00.000Z,18.59992742528465,73.7354161427812,,298.7211774861092,,1,0,"[]"
1410765,2017-03-26T12:50:00.000Z,18.60220779923542,73.74388102839646,,299.6485980693939,,1,0,"[]"
1410765,2017-03-26T12:51:00.000Z,18.60408423759943,73.75028612899838,,300.3551126469741,,1,0,"[]"
1410765,2017-03-26T12:52:00.000Z,18.60874754503293,73.75096623047565,,300.8785784738677,,1,0,"[]"
1410765,2017-03-26T12:53:00.000Z,18.61780601542531,73.74746774722354,,301.9511824040295,,1,0,"[]"
1410765,2017-03-26T12:54:00.000Z,18.62832438351281,73.74319577029466,,303.2044077702986,,1,0,"[]"
1410765,2017-03-26T12:55:00.000Z,18.6344974360117,73.74104603083153,nan.0,303.9272284056111,nan.0,1,0,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,2017-03-26T12:55:00.000Z,18.49834937085998,73.84994935685432,302.0652290669543,1.861999338656738,1.0,9,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T12:56:00.000Z,18.63827953361196,73.74499256745789,,304.5186442002218,,1,0,"[]"
1410765,2017-03-26T12:57:00.000Z,18.63905073545561,73.74805904016756,,304.852923718895,,1,0,"[]"
1410765,2017-03-26T12:58:00.000Z,18.64225070744432,73.75050442610271,nan.0,305.2922323326702,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-26T12:58:00.000Z,18.59111418103572,73.74117437348605,16.97457908023608,288.3176532524341,1.0,2,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410656,2017-03-26T12:58:00.000Z,18.49846740026547,73.85015103816858,128.0254250916443,160.2922281607897,1.0,4,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T12:59:00.000Z,18.64349459986822,73.75408083168078,nan.0,305.6936274367783,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T12:59:00.000Z,18.59108438720521,73.74237930474698,17.24894020775218,288.4446872290262,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:00:00.000Z,18.64503585763897,73.75709287335394,nan.0,306.0542942773468,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:00:00.000Z,18.59108266833037,73.740252483615,17.38545585407138,288.6688384232754,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:01:00.000Z,18.64613421865998,73.75658122161072,nan.0,306.187794234344,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:01:00.000Z,18.5917776667229,73.7381124844426,17.28054373090856,288.9072505034354,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:02:00.000Z,18.64613421865998,73.75662247460681,nan.0,306.1921408931227,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-26T13:02:00.000Z,18.59218274822622,73.73762088623914,17.21623766668785,288.9759032264348,1.0,2,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410671,2017-03-26T13:02:00.000Z,18.55591448915995,73.71579919722178,267.6102063950622,21.36569683137265,1.0,7,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T13:03:00.000Z,18.64612906203547,73.75662419348166,nan.0,306.1927382399483,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-26T13:03:00.000Z,18.5931092217635,73.73640105806297,17.05209121383984,289.1406470261085,1.0,2,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410671,2017-03-26T13:03:00.000Z,18.55591448915995,73.71579919722178,267.7749501947358,21.36569683137265,1.0,7,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T13:04:00.000Z,18.64612791611891,73.75662763123132,nan.0,306.1931222816018,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:04:00.000Z,18.596241011717,73.73480937996366,16.66593970102826,289.5271825805735,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:05:00.000Z,18.6461227594944,73.75662935010617,nan.0,306.1937196284294,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:05:00.000Z,18.59624444946667,73.73480937996366,16.66615730666405,289.5275623217654,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:06:00.000Z,18.64611932174472,73.75662935010617,nan.0,306.1940993696213,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-26T13:06:00.000Z,18.59624616834151,73.73480937996366,16.66634717725998,289.5277521923613,1.0,2,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410670,2017-03-26T13:06:00.000Z,18.60644081500132,73.76107092268566,243.3584810433642,46.16927114899711,1.0,6,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1411607,2017-03-26T13:06:00.000Z,18.5177359871912,73.87110584130966,45.38338481255131,0.7858863364458054,1.0,10,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""unit_id 1410670 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T13:07:00.000Z,18.64611416512021,73.75662763123132,,306.1946967164517,,1,0,"[]"
1410765,2017-03-26T13:08:00.000Z,18.64611244624537,73.75663737152206,nan.0,306.1957397573966,nan.0,1,0,"[ ""unit_id 1410670 is left behind of your cluster 0"" ]"
1410670,2017-03-26T13:08:00.000Z,18.60644081500132,73.76107092268566,260.0264686083995,46.16927114899711,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:09:00.000Z,18.64611244624537,73.75663737152206,,306.1957397573966,,1,0,"[]"
1410765,2017-03-26T13:10:00.000Z,18.64611244624537,73.75663737152206,,306.1957397573966,,1,0,"[]"
1410765,2017-03-26T13:11:00.000Z,18.64611072737054,73.7566362256055,,306.1959683042576,,1,0,"[]"
1410765,2017-03-26T13:12:00.000Z,18.64610786257914,73.7566362256055,nan.0,306.1962831690203,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T13:12:00.000Z,18.49028727491493,73.81860739307166,168.499666710963,137.6966164580573,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:13:00.000Z,18.64610442482947,73.75663450673066,,306.196703370191,,1,0,"[]"
1410765,2017-03-26T13:14:00.000Z,18.64610098707979,73.75662935010617,,306.1973632900678,,1,0,"[]"
1410765,2017-03-26T13:15:00.000Z,18.64609754933011,73.75662763123132,,306.1977834912415,,1,0,"[]"
1410765,2017-03-26T13:16:00.000Z,18.64602592954523,73.75667404085192,nan.0,306.2071286816141,nan.0,1,0,"[ ""unit_id 1410665 is left behind of your cluster 0"" ]"
1410665,2017-03-26T13:16:00.000Z,18.59353435680659,73.73534910666255,301.4673515449737,4.739777136640458,1.0,8,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:17:00.000Z,18.64602592954523,73.75667404085192,,306.2071286816141,,1,0,"[]"
1410765,2017-03-26T13:18:00.000Z,18.64602421067039,73.7566860729758,,306.2084117418307,,1,0,"[]"
1410765,2017-03-26T13:19:00.000Z,18.64601447037965,73.75666430056118,,306.2109476984693,,1,0,"[]"
1410765,2017-03-26T13:20:00.000Z,18.64602077292072,73.75668435410094,,306.2131732660108,,1,0,"[]"
1410765,2017-03-26T13:21:00.000Z,18.64602077292072,73.75668263522611,,306.2133531706621,,1,0,"[]"
1410765,2017-03-26T13:22:00.000Z,18.64601618925449,73.75666773831085,,306.2150027647427,,1,0,"[]"
1410765,2017-03-26T13:23:00.000Z,18.64601790812932,73.75666601943603,,306.215264330276,,1,0,"[]"
1410765,2017-03-26T13:24:00.000Z,18.64601905404588,73.75666601943603,,306.2153985890619,,1,0,"[]"
1410765,2017-03-26T13:25:00.000Z,18.64600931375514,73.75669409439169,nan.0,306.218547950754,nan.0,1,0,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,2017-03-26T13:25:00.000Z,18.49846281659924,73.85007598063402,304.3381797330321,1.880368217721902,1.0,9,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:26:00.000Z,18.64600243825579,73.75672102343081,,306.2214867926012,,1,0,"[]"
1410765,2017-03-26T13:27:00.000Z,18.64602764842007,73.756655706187,nan.0,306.2289176857843,nan.0,1,0,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,2017-03-26T13:27:00.000Z,18.49846281659924,73.85007598063402,304.3485494680624,1.880368217721902,1.0,9,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:28:00.000Z,18.64602249179556,73.75666258168636,nan.0,306.2298398570917,nan.0,1,0,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,2017-03-26T13:28:00.000Z,18.49848229718073,73.85009603417377,145.9315796547176,160.2982602023741,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:29:00.000Z,18.64602249179556,73.7566608628115,,306.2300197617412,,1,0,"[]"
1410765,2017-03-26T13:30:00.000Z,18.64605457745919,73.7566774786016,,306.2339937516162,,1,0,"[]"
1410765,2017-03-26T13:31:00.000Z,18.64605916112542,73.75667575972676,,306.2345357242013,,1,0,"[]"
1410765,2017-03-26T13:32:00.000Z,18.64606088000025,73.7566774786016,,306.2347972897032,,1,0,"[]"
1410765,2017-03-26T13:33:00.000Z,18.64605916112542,73.7566774786016,nan.0,306.2349871602992,nan.0,1,0,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,2017-03-26T13:33:00.000Z,18.55553748261231,73.71688266132755,284.7476271297866,21.48736003051263,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:34:00.000Z,18.64603624279426,73.75672102343081,nan.0,306.240235392721,nan.0,1,0,"[ ""unit_id 1410591 is left behind of your cluster 0"" ]"
1410591,2017-03-26T13:34:00.000Z,18.45766933304473,73.79192243418143,27.56897998303384,278.6712554096871,1.0,3,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:35:00.000Z,18.64604254533532,73.75669581326653,,306.2429817364456,,1,0,"[]"
1410765,2017-03-26T13:36:00.000Z,18.64604770195984,73.75671758568113,nan.0,306.2453447598608,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-26T13:36:00.000Z,18.59497076321226,73.73508783768729,16.57276946068879,289.672575299172,1.0,2,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410670,2017-03-26T13:36:00.000Z,18.60662416165063,73.76085950108067,243.4731039536637,46.19947134550832,1.0,6,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1411607,2017-03-26T13:36:00.000Z,18.5177359871912,73.87110584130966,45.41358500906252,0.7858863364458054,1.0,10,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""unit_id 1410670 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T13:37:00.000Z,18.64607119324928,73.75671414793148,nan.0,306.247981440492,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:37:00.000Z,18.5967641226258,73.7347807320497,16.3733841741028,289.8745972663892,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:38:00.000Z,18.64606431774993,73.75668263522611,nan.0,306.251388247701,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:38:00.000Z,18.60174083823797,73.73327442473396,15.80108634329491,290.450301904406,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:39:00.000Z,18.646045983085,73.75667404085192,nan.0,306.2536180667201,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:39:00.000Z,18.60241578309073,73.73180593266467,15.63132008377653,290.6222979829436,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:40:00.000Z,18.64605744225058,73.75668951072547,nan.0,306.2556859818609,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:40:00.000Z,18.60395761381976,73.72943732313892,15.33056602488392,290.925119956977,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:41:00.000Z,18.64606259887509,73.75668435410094,nan.0,306.2564706783667,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:41:00.000Z,18.60728764733781,73.72292278750568,14.55133413591307,291.7051365424537,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:42:00.000Z,18.64606088000025,73.75668263522611,nan.0,306.2567322438674,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-26T13:42:00.000Z,18.61121069267473,73.71851731129779,13.9145534298429,292.3421788140245,1.0,2,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1412130,2017-03-26T13:42:00.000Z,18.49029243153944,73.8187844371799,154.6268835019385,137.715295312086,1.0,5,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T13:43:00.000Z,18.64605916112542,73.75668091635127,nan.0,306.2569938093694,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:43:00.000Z,18.61342288459029,73.71184750397093,13.17015326621686,293.0868405431525,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:44:00.000Z,18.64604770195984,73.75665456027043,nan.0,306.260048872231,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:44:00.000Z,18.61690933571854,73.71088436110377,12.77246725144408,293.4875816207869,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:45:00.000Z,18.64604770195984,73.75665456027043,nan.0,306.260048872231,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:45:00.000Z,18.62065419103066,73.71112271174788,12.35530156171512,293.9047473105159,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:46:00.000Z,18.64604770195984,73.75665456027043,nan.0,306.260048872231,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410947,2017-03-26T13:46:00.000Z,18.62355278696456,73.71291435228657,11.98177070518756,294.2782781670434,1.0,2,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410665,2017-03-26T13:46:00.000Z,18.59330574645323,73.73591748127541,289.4734287576695,4.804849409373874,1.0,8,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410947 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T13:47:00.000Z,18.646045983085,73.75665456027043,nan.0,306.2602387428269,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:47:00.000Z,18.6235957588355,73.7161658905204,11.63930474865094,294.620933994176,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:48:00.000Z,18.646045983085,73.75665456027043,nan.0,306.2602387428269,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T13:48:00.000Z,18.62308754484194,73.71589946492064,11.57620468000789,294.684034062819,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:49:00.000Z,18.64603910758565,73.75664252814657,,306.2617206397689,,1,0,"[]"
1410765,2017-03-26T13:50:00.000Z,18.64603108616974,73.75664424702141,,306.262629201395,,1,0,"[]"
1410765,2017-03-26T13:51:00.000Z,18.6460293672949,73.75664424702141,,306.262819071991,,1,0,"[]"
1410765,2017-03-26T13:52:00.000Z,18.64607291212412,73.75662419348166,,306.2681019238274,,1,0,"[]"
1410765,2017-03-26T13:53:00.000Z,18.64603910758565,73.75658752415178,,306.2734927118854,,1,0,"[]"
1410765,2017-03-26T13:54:00.000Z,18.64604770195984,73.75659439965114,,306.2746911383573,,1,0,"[]"
1410765,2017-03-26T13:55:00.000Z,18.64611588399505,73.75656918948685,nan.0,306.2827247417474,nan.0,1,0,"[ ""unit_id 1412129 is left behind of your cluster 0"" ]"
1412129,2017-03-26T13:55:00.000Z,18.49833447394472,73.85025245178397,304.378905531659,1.903819210088357,1.0,9,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:56:00.000Z,18.64612619724407,73.75662763123132,,306.288988303777,,1,0,"[]"
1410765,2017-03-26T13:57:00.000Z,18.64609239270561,73.7566476847711,,306.293300888873,,1,0,"[]"
1410765,2017-03-26T13:58:00.000Z,18.64609124678904,73.75662591235647,nan.0,306.2955981578169,nan.0,1,0,"[ ""unit_id 1410656 is left behind of your cluster 0"" ]"
1410656,2017-03-26T13:58:00.000Z,18.49839578048059,73.85005420821942,145.9867547338225,160.3088434239944,1.0,4,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T13:59:00.000Z,18.64611932174472,73.7565840864021,,306.3009983551454,,1,0,"[]"
1410765,2017-03-26T14:00:00.000Z,18.6461227594944,73.75645918149728,,306.3141636382874,,1,0,"[]"
1410765,2017-03-26T14:01:00.000Z,18.64614281303417,73.75656747061201,,306.3257886773207,,1,0,"[]"
1410765,2017-03-26T14:02:00.000Z,18.64611760286989,73.75662419348166,,306.332389780986,,1,0,"[]"
1410765,2017-03-26T14:03:00.000Z,18.64612906203547,73.75659955627565,nan.0,306.3352815682198,nan.0,1,0,"[ ""unit_id 1410671 is left behind of your cluster 0"" ]"
1410671,2017-03-26T14:03:00.000Z,18.55565092835157,73.71667066676429,284.8222597543141,21.51302181390567,1.0,7,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:04:00.000Z,18.64609411158044,73.75660413994189,,306.3391981935855,,1,0,"[]"
1410765,2017-03-26T14:05:00.000Z,18.64604942083467,73.75664940364594,,306.346085849069,,1,0,"[]"
1410765,2017-03-26T14:06:00.000Z,18.64604770195984,73.75664596589625,nan.0,306.3464926826162,nan.0,1,0,"[ ""unit_id 1410670 is left behind of your cluster 0"" ]"
1410670,2017-03-26T14:06:00.000Z,18.60640758342113,73.76036790287721,260.089891418119,46.2566012644972,1.0,6,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:07:00.000Z,18.64604254533532,73.75663450673066,nan.0,306.3478271911144,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1410670,2017-03-26T14:07:00.000Z,18.60640758342113,73.76036790287721,260.0912259266172,46.2566012644972,1.0,6,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1411607,2017-03-26T14:07:00.000Z,18.5177359871912,73.87110584130966,45.47071492805139,0.7858863364458054,1.0,10,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1410670 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T14:08:00.000Z,18.6461061437043,73.75654283340602,,306.3597978830257,,1,0,"[]"
1410765,2017-03-26T14:09:00.000Z,18.64610270595463,73.75658924302662,,306.3647024042615,,1,0,"[]"
1410765,2017-03-26T14:10:00.000Z,18.64609239270561,73.75656575173718,nan.0,306.3674302341414,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T14:10:00.000Z,18.49004777835427,73.81788431972345,168.5533917828216,137.8140384513198,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:11:00.000Z,18.64608952791421,73.7566390903969,nan.0,306.3751636476972,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T14:11:00.000Z,18.48812894107761,73.81877584280572,168.3279651186666,138.0471985290306,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:12:00.000Z,18.64609926820496,73.75664424702141,nan.0,306.376373169629,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T14:12:00.000Z,18.48759723579461,73.81902909036508,168.2642997319988,138.1120734376302,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:13:00.000Z,18.64606088000025,73.75660242106704,nan.0,306.3825085667486,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T14:13:00.000Z,18.48763734287415,73.81895288691395,168.2612445287643,138.1212640379844,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:14:00.000Z,18.64606947437444,73.75658236752729,nan.0,306.3848273478482,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T14:14:00.000Z,18.48874945489386,73.81818283098686,168.1156218378445,138.2692055100037,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:15:00.000Z,18.64605113970951,73.75658122161072,nan.0,306.3868696608783,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T14:15:00.000Z,18.48924105309732,73.81615742347029,167.8971897638653,138.489679897013,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:16:00.000Z,18.64599097909021,73.75664424702141,nan.0,306.3962950659845,nan.0,1,"outlier","[ ""You are outside the cluster"" ]"
1412130,2017-03-26T14:16:00.000Z,18.48922730209862,73.81583771275055,167.8728653588507,138.5234297071338,1.0,5,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410665,2017-03-26T14:16:00.000Z,18.59308916822373,73.73571408108634,133.6863391890396,4.837090518094244,1.0,8,"outlier","[ ""unit_id 1410765 is move ahead of your cluster outlier"", ""unit_id 1412130 is move ahead of your cluster outlier"", ""You are outside the cluster"" ]"
1410765,2017-03-26T14:17:00.000Z,18.64595774751002,73.75658924302662,,306.4031683303725,,1,0,"[]"
1410765,2017-03-26T14:18:00.000Z,18.64602077292072,73.75665112252076,,306.4127398773151,,1,0,"[]"
1410765,2017-03-26T14:19:00.000Z,18.64607291212412,73.75678118405013,nan.0,306.4276189211544,nan.0,1,0,"[ ""unit_id 1410947 is left behind of your cluster 0"" ]"
1410947,2017-03-26T14:19:00.000Z,18.62308754484194,73.71589946492064,11.74358485833534,294.684034062819,1.0,2,"outlier","[ ""You are outside the cluster"" ]"
1410765,2017-03-26T14:20:00.000Z,18.64607921466519,73.75675769276067,,306.43019028033,,1,0,"[]"
1410765,2017-03-26T14:21:00.000Z,18.64621787056872,73.75673592034607,,306.4457777645084,,1,0,"[]"
1410765,2017-03-26T14:22:00.000Z,18.6462241731098,73.7567158668063,nan.0,306.4480033296458,nan.0,1,0,"[ ""unit_id 1412130 is left behind of your cluster 0"" ]"
1412130,2017-03-26T14:22:00.000Z,18.48912416960838,73.8167842398276,167.824100583505,138.6239027461408,1.0,5,"outlier","[ ""You are outside the cluster"" ]"
